credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business,not_fully_paid
1,0.0963,224.66,11.56171563,3.19,762,3210.0,8035,30.0,1,1,0,0,0,0,0,0
0,0.1387,153.52,9.893437217,6.06,652,900.0416667000003,3714,86.4,1,0,1,0,0,0,0,0
1,0.0768,265.13,10.25765937,2.23,712,1499.958333,2204,19.2,0,0,0,0,0,0,0,0
1,0.1357,339.69,11.01862914,21.52,687,5190.041667,10046,46.3,0,0,1,0,0,0,0,0
1,0.1474,345.37,11.73610102,9.34,677,5762.0,12403,39.8,2,0,1,0,0,0,0,0
1,0.1183,795.22,11.22524339,3.33,807,4440.0,6469,1.1,1,0,0,0,0,0,0,0
1,0.1134,118.44,10.46310334,14.47,687,2339.958333,7722,48.9,0,1,0,0,0,0,0,0
1,0.1189,331.64,11.35040654,11.86,732,6481.0,35166,67.2,0,0,0,0,0,1,0,0
1,0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,0,0,0,0,0
1,0.1148,659.37,12.20607265,4.24,812,5880.0,15571,8.7,4,0,0,0,1,0,0,0
0,0.1576,413.46,10.89673933,18.96,652,5850.0,15827,82.0,1,0,1,0,0,0,0,0
1,0.1322,540.81,11.00209984,11.76,707,4199.958333,8834,70.7,0,0,1,0,0,0,0,0
0,0.1596,316.25,9.903487553,15.66,642,5370.0,5673,22.0,1,0,1,0,0,0,0,0
1,0.1095,235.54,11.46167427,7.01,717,12060.0,10147,31.7,3,0,1,0,0,0,0,0
0,0.1438,675.23,11.31447453,21.03,672,5160.041667,52316,83.7,11,0,1,0,0,0,0,0
1,0.1496,692.9,11.5228758,14.48,767,5400.0,21076,48.1,1,0,0,0,0,0,1,0
0,0.1375,170.29,11.51292546,6.2,647,1978.958333,9501,64.6,10,1,0,0,0,0,0,0
1,0.0894,508.35,11.23843599,6.79,772,5009.958333,7254,15.4,1,1,0,0,0,0,0,0
0,0.1632,670.96,11.46163217,20.7,667,7353.0,32218,82.6,4,0,1,0,0,0,0,0
1,0.1114,82.01,10.91508846,6.2,712,2646.041667,6252,64.5,3,1,0,0,0,0,0,0
1,0.1134,493.5,11.51292546,2.32,697,5970.041667,4929,33.5,1,0,0,0,0,0,1,0
1,0.1114,278.83,11.28978191,9.81,727,3239.958333,18654,54.1,3,1,0,0,0,0,0,0
1,0.1062,651.2,11.77528973,15.98,787,12570.04167,4641,18.1,5,0,0,0,1,0,0,0
1,0.1537,174.24,11.08214255,4.23,677,3869.958333,5239,22.6,1,0,0,0,0,0,0,0
1,0.1284,487.46,10.72555551,14.24,722,3540.041667,8511,71.5,2,0,1,0,0,0,0,0
1,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0.0,0,0,1,0,0,0,0,0
1,0.1347,295.13,11.15961628,20.43,707,4680.0,19450,92.6,3,1,0,0,0,0,0,0
1,0.1496,796.84,11.57166596,8.37,687,5702.041667,13843,38.2,3,0,1,0,0,0,0,0
0,0.1392,409.65,10.50506754,18.74,682,3932.958333,7780,41.6,4,0,1,0,0,0,0,0
0,0.16699999999999998,710.03,11.28978191,23.41,677,9119.958333,81089,86.8,0,1,0,0,0,0,0,0
1,0.1158,396.17,11.22132693,3.53,712,9330.041667,9826,42.7,1,0,1,0,0,0,0,0
1,0.1083,308.63,11.15625052,14.33,727,5069.958333,13823,79.9,0,0,0,0,0,0,0,0
0,0.1312,141.76,9.210340372000001,10.68,652,390.0,2942,58.8,6,0,0,0,0,0,0,0
0,0.1411,470.65,11.56171563,13.97,687,4139.958333,17219,94.6,4,1,0,0,0,0,0,0
1,0.1136,691.14,11.28978191,23.1,722,5310.041667,34377,58.5,0,1,0,0,0,0,0,0
1,0.1253,160.64,9.505990614,2.05,717,3090.0,1554,23.9,2,0,0,0,0,0,0,0
1,0.0774,312.19,10.93310697,9.02,777,6514.0,5875,7.1,1,0,0,0,0,1,0,0
1,0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,1,0,0,0,0,0,0
1,0.1287,840.83,11.33857208,8.64,712,3811.041667,29535,75.7,0,0,1,0,0,0,0,0
1,0.1565,874.66,11.1124479,13.65,687,6510.0,11325,43.9,1,0,0,0,1,0,0,0
0,0.1078,815.87,11.36210258,0.75,717,3181.041667,2718,19.3,8,0,0,0,0,0,1,0
1,0.1284,53.79,10.56100756,2.46,682,3180.0,2076,83.0,1,0,0,0,1,0,0,0
1,0.1136,822.78,12.128111099999998,11.07,727,4446.0,5567,20.9,0,0,0,0,0,0,1,0
1,0.1134,296.1,11.51292546,1.2,682,5130.0,4000,80.0,3,0,0,0,0,1,0,0
1,0.0859,271.85,11.46163217,16.16,752,4050.0,30330,30.9,2,1,0,0,0,0,0,0
1,0.1083,391.9,11.60827201,17.82,722,10290.04167,28631,54.9,0,1,0,0,0,0,0,0
1,0.1025,323.85,10.46310334,11.59,717,3691.0,778,43.2,1,0,1,0,0,0,0,0
1,0.1148,494.53,11.65268741,22.88,737,14009.95833,50282,10.9,0,0,1,0,0,0,0,0
1,0.1114,656.11,11.69524702,2.82,727,6690.041667,13417,31.3,1,0,0,0,1,0,0,0
1,0.0932,191.69,10.33475035,5.57,752,4949.958333,8143,18.4,0,0,1,0,0,0,0,0
1,0.08,125.35,10.97678203,5.07,817,4081.0,345,0.6,0,0,0,0,0,0,0,0
1,0.1645,212.27,10.23422911,15.13,682,4320.0,7886,98.6,0,0,0,0,0,1,0,0
1,0.0996,96.75,11.03488966,11.98,682,1799.0,12640,83.2,0,0,0,0,0,0,0,0
1,0.0768,124.77,10.37349118,5.7,772,7649.958333,7549,14.2,2,0,0,0,0,1,0,0
1,0.1565,699.73,10.858999,0.35,797,9690.041667,39,0.6,1,0,0,0,0,0,1,0
1,0.1442,192.55,10.38899537,6.09,672,2279.958333,3805,48.8,2,0,0,0,0,0,0,0
1,0.1316,312.38,10.858999,21.9,702,2040.0,9190,86.7,0,1,0,0,0,0,0,0
1,0.1221,273.19,10.4341158,8.72,732,3480.0,6383,48.7,1,0,0,0,0,0,1,0
0,0.1722,525.75,10.1266311,14.74,652,5820.0,1055,39.1,1,0,1,0,0,0,0,0
0,0.1357,203.82,9.980448594,3.89,712,2280.041667,3103,38.8,5,0,0,0,0,1,0,0
0,0.1507,227.29,11.40756495,18.2,652,2879.958333,55753,79.8,1,0,1,0,0,0,0,0
1,0.1411,342.29,10.71441777,14.45,672,8940.041667,10942,57.0,0,0,1,0,0,0,0,0
1,0.0963,307.31,10.95073637,10.72,717,1440.0,8305,26.9,0,0,0,0,0,0,0,0
1,0.1253,401.6,10.57131693,13.75,717,2370.0,8123,57.2,1,0,0,0,0,0,0,0
1,0.1459,34.47,10.34817337,6.15,682,1200.041667,681,52.4,0,0,0,0,0,0,0,0
1,0.1134,131.6,11.56171563,11.04,677,1650.0,1527,50.9,2,0,0,0,0,0,0,0
1,0.0863,316.28,10.30895266,13.16,752,4109.0,3808,31.0,2,0,1,0,0,0,0,0
1,0.1114,328.04,11.8493977,8.1,742,5040.0,17930,0.0,3,0,0,0,0,0,0,0
1,0.1078,81.59,11.58058411,16.37,682,9960.041667,16164,80.0,1,1,0,0,0,0,0,0
1,0.08,156.69,10.23995979,2.36,752,2192.0,2583,31.5,1,0,0,0,0,1,0,0
0,0.1324,108.2,11.253301,19.96,662,3210.0,14188,71.3,5,1,0,0,0,0,0,0
1,0.1183,397.61,10.42228135,22.57,712,5850.0,5744,55.8,0,0,0,1,0,0,0,0
1,0.1221,333.15,10.93310697,12.64,702,7500.0,5745,35.9,2,0,1,0,0,0,0,0
1,0.1496,216.54,10.29688008,20.69,662,4110.0,18270,75.8,0,0,1,0,0,0,0,0
1,0.147,51.78,10.1266311,3.84,632,1530.0,1238,61.9,1,0,0,0,0,0,0,0
1,0.1438,194.15,13.08154138,2.4,697,2759.958333,26628,60.4,3,0,0,0,0,0,1,0
1,0.1241,668.21,11.3736634,7.66,707,6900.0,15565,81.5,0,0,1,0,0,0,0,0
1,0.1008,161.53,11.00209984,14.34,707,2970.0,9737,44.7,2,0,0,0,0,0,0,0
1,0.0832,78.72,10.1960079,6.58,722,6270.0,5134,13.7,1,0,0,0,0,0,0,0
0,0.1136,625.32,10.98529272,8.95,732,3750.041667,18995,62.9,4,0,1,0,0,0,0,0
1,0.1189,39.8,9.798127037,14.07,787,5621.041667,14,2.8,0,0,0,1,0,0,0,0
1,0.1292,201.94,10.37349118,4.76,662,1350.0,4378,71.2,0,0,0,0,0,0,0,0
1,0.1635,309.13,11.15625052,3.05,662,3420.041667,7427,81.2,0,0,0,0,0,0,0,0
1,0.1218,149.85,11.21182037,1.49,707,3780.0,2698,33.3,2,0,0,0,0,0,0,0
1,0.1347,644.53,11.71993963,4.64,762,5829.0,7888,7.5,1,0,1,0,0,0,0,0
1,0.1253,257.69,11.47634446,13.43,692,3990.0,16343,81.3,2,0,0,0,0,1,0,0
1,0.1284,672.36,11.19547123,9.92,712,4859.958333,11440,27.7,1,0,0,0,1,0,0,0
0,0.1482,259.33,11.17043516,24.73,672,5880.0,34872,75.7,4,0,0,0,0,0,0,0
1,0.1635,565.27,12.14950229,18.76,662,7140.041667,31742,84.4,0,0,1,0,0,0,0,0
1,0.1114,262.43,10.858999,19.06,762,10710.0,2477,18.2,5,0,1,0,0,0,0,0
1,0.1442,515.74,11.60823564,6.33,682,1890.0,6585,20.3,2,0,0,0,0,0,0,0
1,0.1513,173.65,10.93339264,21.32,667,3600.041667,22210,98.3,0,0,1,0,0,0,0,0
1,0.1109,327.82,10.63344871,19.32,702,2849.0,15368,87.1,0,0,1,0,0,0,0,0
1,0.1322,101.41,10.82778673,11.45,692,5553.0,21085,36.8,0,1,0,0,0,0,0,0
1,0.1272,536.11,11.73606902,10.62,692,5970.0,35114,52.6,0,0,0,0,0,0,0,0
1,0.16,140.63,10.62619354,19.63,667,1470.0,5277,97.7,1,0,0,0,0,0,0,0
1,0.1357,611.44,11.05089001,24.4,697,4201.958333,19525,59.0,1,0,1,0,0,0,0,0
1,0.1379,579.29,10.81977828,16.0,707,3210.0,17613,76.6,2,0,1,0,0,0,0,0
1,0.1148,346.17,10.96819829,6.23,742,3030.041667,10044,63.6,1,0,1,0,0,0,0,0
0,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,4,0,1,0,0,0,0,0
1,0.0859,94.84,11.64780595,0.16,752,1956.041667,531,35.4,0,0,0,0,0,0,0,0
1,0.1114,656.07,11.60823564,21.69,772,9990.0,67969,40.5,2,0,1,0,0,0,0,0
0,0.1103,245.65,11.09741002,6.38,692,3630.0,23192,85.6,4,1,0,0,0,0,0,0
1,0.1411,547.67,10.71441777,11.55,682,9420.0,14731,86.1,0,0,1,0,0,0,0,0
1,0.0788,375.37,10.59663473,14.79,762,2611.0,1357,7.1,0,0,0,1,0,0,0,0
1,0.0788,437.93,10.75790288,4.98,747,2940.0,4482,19.4,0,0,1,0,0,0,0,0
1,0.0894,127.09,10.49127422,2.77,762,2700.041667,3969,19.7,0,0,1,0,0,0,0,0
1,0.0832,94.46,10.1266311,1.54,727,2010.041667,1235,28.7,0,0,0,0,0,0,0,0
1,0.1357,509.53,11.0279625,15.42,712,2849.958333,6724,27.1,0,0,0,0,0,0,0,0
1,0.1474,138.15,10.34794899,0.0,692,1350.0,0,0.0,2,0,0,0,0,0,0,0
1,0.1311,253.09,10.95430918,10.85,682,4021.0,4891,55.0,0,0,0,0,1,0,0,0
1,0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,1,0,0,0,0,0,0
1,0.1183,430.75,11.5806215,13.2,717,3270.0,38433,56.5,1,0,1,0,0,0,0,0
1,0.0976,347.27,11.32176496,11.89,722,8669.041667,8866,24.3,1,0,0,1,0,0,0,0
0,0.1229,266.83,11.31007462,14.2,677,5609.958333,1921,23.7,9,0,0,0,0,1,0,0
0,0.147,345.18,11.08214255,6.37,647,1896.0,2211,73.7,6,1,0,0,0,0,0,0
1,0.1726,465.2,10.81977828,16.08,662,3180.0,27431,83.1,1,0,1,0,0,0,0,0
1,0.1218,832.5,11.6784399,3.48,757,9780.0,10227,40.1,1,0,1,0,0,0,0,0
1,0.1099,818.38,12.10071213,0.07,797,6840.041667,0,0.0,0,0,0,0,1,0,0,0
1,0.1221,159.92,11.22524339,9.41,697,3750.0,21069,87.8,0,0,0,0,0,0,0,0
1,0.1565,279.89,10.1266311,7.34,672,2160.958333,6706,97.2,1,1,0,0,0,0,0,0
1,0.1025,129.54,10.16585182,1.85,757,4620.041667,1495,49.8,0,0,0,0,0,0,0,0
0,0.1853,546.27,11.98292909,11.27,677,5438.0,15814,83.2,6,1,0,0,0,0,0,0
0,0.1103,98.26,10.59663473,3.09,677,1291.958333,3127,104.2,0,0,0,0,0,0,0,0
1,0.1128,65.75,10.645424900000002,13.43,687,3210.0,6353,45.7,0,0,0,0,0,0,0,0
0,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,1,0,0,0,0,0,0,0
0,0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,0,0,0,0,0
1,0.1218,166.5,10.91508846,3.32,737,4950.041667,7728,32.1,0,0,0,0,1,0,0,0
1,0.07400000000000001,155.3,10.69194491,13.58,777,4020.0,37803,35.2,0,0,1,0,0,0,0,0
1,0.1347,203.54,10.59663473,4.62,677,2249.958333,7110,58.3,0,0,0,0,0,0,1,0
1,0.1422,411.41,11.22524339,17.56,682,5581.0,17233,91.2,0,0,0,1,0,0,0,0
1,0.0894,428.13,11.24504602,18.7,747,5639.958333,33660,45.0,0,0,1,0,0,0,0,0
1,0.0774,312.19,10.89673933,9.11,792,9029.958333,89252,6.4,0,0,0,0,0,1,0,0
1,0.0859,110.64,10.46310334,16.63,722,1860.0,3159,17.4,0,0,1,0,0,0,0,0
1,0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,1,0,0,0,0,0
1,0.1183,828.35,10.80900445,21.45,777,3662.0,1113,4.5,1,0,0,0,0,0,0,0
1,0.1287,134.54,11.08214255,14.73,692,3030.0,13154,88.3,1,0,1,0,0,0,0,0
1,0.0863,47.45,9.77246729,9.37,722,5099.0,6033,31.1,1,0,1,0,0,0,0,0
1,0.157,350.11,11.19684392,3.29,662,6960.0,4322,86.4,0,0,0,0,0,1,0,0
1,0.1607,563.11,11.47110297,12.74,727,7260.0,9653,9.7,1,0,1,0,0,0,0,0
1,0.0907,159.17,11.35040654,5.46,737,3090.0,6528,14.3,1,0,0,0,0,0,0,0
1,0.1324,845.25,11.91839057,7.84,697,5189.958333,31405,95.7,0,1,0,0,0,0,0,0
1,0.0894,222.41,11.91428215,1.24,727,3810.0,1330,10.1,0,0,0,0,0,0,0,0
1,0.1197,166.0,10.84583582,22.73,692,3719.958333,12235,70.3,0,0,1,0,0,0,0,0
1,0.0894,222.41,10.89673933,23.44,732,5310.041667,16405,66.1,2,1,0,0,0,0,0,0
1,0.1284,470.66,11.1123882,15.53,697,3750.041667,26208,78.5,0,1,0,0,0,0,0,0
1,0.1496,277.16,11.06663836,8.91,697,1830.0,6908,94.6,0,0,1,0,0,0,0,0
1,0.16699999999999998,497.02,11.15625052,12.75,707,5088.0,65335,66.9,1,0,1,0,0,0,0,0
0,0.1183,828.35,12.4292162,15.7,757,7020.0,290341,38.0,0,0,1,0,0,0,0,0
1,0.1166,247.9,11.00209984,19.22,687,4530.0,17745,92.4,1,0,1,0,0,0,0,0
1,0.0859,202.31,11.02179789,7.9,747,2759.958333,5418,8.2,1,0,1,0,0,0,0,0
1,0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,1,0,0,0,0,0,0
1,0.0894,190.63,10.39083982,11.24,732,3720.0,3619,10.6,1,0,0,0,1,0,0,0
1,0.1878,913.63,11.46163217,18.18,667,5160.0,15109,77.9,1,0,1,0,0,0,0,0
1,0.1114,328.06,10.6214249,21.92,722,2640.0,9042,16.2,2,0,0,0,1,0,0,0
1,0.1322,324.49,11.69524702,4.91,692,4619.958333,1664,87.6,1,0,1,0,0,0,0,0
1,0.1671,710.18,11.08214255,20.09,662,4110.0,26255,74.3,1,0,1,0,0,0,0,0
0,0.16,263.68,11.45105006,11.53,672,5009.958333,10692,41.3,5,0,0,0,1,0,0,0
0,0.1253,200.8,11.40756495,7.56,697,10440.04167,10721,38.6,4,1,0,0,0,0,0,0
1,0.08,156.69,11.68687877,15.76,767,11099.95833,54960,24.4,3,1,0,0,0,0,0,0
0,0.1059,325.45,10.83958091,0.54,687,397.0416667,704,44.0,4,0,1,0,0,0,0,0
1,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0,0,0,0,0,0
0,0.1418,109.65,10.1266311,22.32,657,1290.041667,5993,52.1,1,1,0,0,0,0,0,0
1,0.1189,79.6,10.96812932,24.39,692,5279.958333,18430,63.3,2,0,1,0,0,0,0,0
1,0.1148,197.82,10.59663473,18.24,712,5009.958333,15955,70.9,1,0,1,0,0,0,0,0
0,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,0,1,0,0,0,0,0,0
1,0.1103,166.23,11.40756495,17.71,692,3480.0,39307,86.0,0,0,1,0,0,0,0,0
1,0.1426,343.06,11.51292546,8.95,677,4758.0,1459,26.1,1,0,0,0,0,0,0,0
0,0.1533,870.71,11.8493977,23.81,712,7775.041667,60048,80.1,5,0,0,0,0,0,1,0
1,0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,0,0,0,0,0,0,0
0,0.1071,652.04,11.33857208,0.21,717,1650.041667,39,0.3,11,0,0,0,0,0,0,0
1,0.1411,189.98,10.81977828,21.58,667,3119.958333,13594,63.5,2,1,0,0,0,0,0,0
1,0.1178,331.1,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,0,0,0,1,0
1,0.0963,481.42,10.6666271,10.49,777,6329.958333,4963,15.8,0,1,0,0,0,0,0,0
1,0.0859,113.8,11.00209984,2.9,742,3629.958333,3880,25.0,4,1,0,0,0,0,0,0
1,0.1426,343.06,11.12726298,15.63,682,5039.958333,876,25.0,1,0,1,0,0,0,0,0
1,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,0,0,0,0,0
0,0.1501,346.71,10.34174248,23.34,667,2190.0,3283,63.1,7,0,0,0,0,0,1,0
0,0.1221,199.89,12.3883942,13.13,692,5889.0,394107,77.6,0,1,0,0,0,0,0,0
1,0.08,156.69,10.71441777,17.84,772,6240.0,5392,9.4,4,0,0,0,0,0,1,0
1,0.1253,803.2,11.00209984,17.9,732,4649.958333,26715,39.8,1,0,1,0,0,0,0,0
1,0.1091,130.79,9.798127037,18.0,707,2192.0,5533,79.6,1,0,0,0,0,0,0,0
1,0.1316,168.86,10.27394705,23.12,707,2490.0,7058,94.3,3,0,1,0,0,0,0,0
1,0.0768,49.91,10.04324949,4.64,757,12391.0,2753,9.3,0,0,0,0,0,1,0,0
0,0.133,406.07,11.28978191,8.64,662,991.0416667000003,15636,73.4,1,0,1,0,0,0,0,0
0,0.1774,180.11,10.96812932,2.05,687,4949.958333,2401,47.1,9,0,0,0,1,0,0,0
1,0.1158,445.69,10.84450992,15.34,717,2819.958333,13582,51.1,2,0,1,0,0,0,0,0
0,0.0712,30.94,10.81977828,1.1,772,5910.0,0,0.8,3,0,0,0,0,0,0,0
1,0.1316,709.18,11.64395373,15.02,702,8880.041667,18071,65.5,2,0,1,0,0,0,0,0
1,0.1158,99.05,10.81977828,3.89,732,1650.0,9,0.2,1,0,0,0,0,0,0,0
1,0.1284,100.86,11.51288546,18.58,692,7320.0,71161,60.0,1,0,1,0,0,0,0,0
1,0.1461,836.03,11.62621844,17.19,697,7020.0,53723,82.2,2,0,1,0,0,0,0,0
1,0.1474,690.74,11.64395373,15.27,702,2639.958333,52285,93.4,1,0,1,0,0,0,0,0
1,0.1095,57.25,9.740968622999999,23.65,712,12629.95833,14385,25.6,3,0,0,0,0,0,0,0
1,0.1033,180.76,10.30908599,13.88,752,2670.0,5063,40.8,6,0,0,0,0,0,0,0
1,0.1025,129.54,10.59663473,4.2,727,3240.0,3276,42.0,1,0,0,0,0,1,0,0
1,0.1347,162.83,10.30895266,22.84,672,1710.0,1002,83.5,0,0,0,0,0,0,0,0
1,0.1392,307.24,10.30895266,12.04,692,1444.0,7171,59.3,0,0,1,0,0,0,0,0
1,0.1158,396.17,11.46167427,3.57,717,2160.0,14927,39.4,0,0,0,0,0,0,0,0
1,0.1158,825.34,11.51292546,21.05,762,6990.0,5380,12.4,2,0,0,0,0,0,0,0
1,0.0768,77.98,10.69194491,17.59,787,5768.0,406,1.2,0,0,0,0,0,1,0,0
1,0.0863,159.73,11.28983191,1.84,727,4530.0,2733,15.4,1,0,0,0,1,0,0,0
1,0.1189,530.63,11.35040654,2.61,757,5041.0,29204,51.9,2,0,0,0,0,0,1,0
1,0.2121,491.2,11.95761129,10.45,667,3538.0,14718,40.4,1,0,0,0,0,0,1,0
0,0.1505,520.37,10.59663473,12.42,677,3006.041667,8193,33.6,5,0,1,0,0,0,0,0
1,0.1379,67.3,11.33260191,13.42,677,5579.958333,11386,55.0,2,0,0,0,0,0,0,0
1,0.0932,223.63,11.91839057,7.5,762,2340.041667,79333,4.5,0,0,0,0,1,0,0,0
1,0.1099,65.48,11.04132055,23.42,692,6030.041667,55809,89.3,1,0,0,0,0,0,1,0
1,0.1311,404.94,10.46310334,13.71,692,5910.0,8896,54.6,2,0,0,0,0,0,0,0
1,0.1261,670.13,11.09741002,13.4,687,3419.958333,24008,77.9,0,0,1,0,0,0,0,0
1,0.1316,101.32,10.80242865,0.56,717,1259.958333,1672,53.9,2,0,0,0,1,0,0,0
1,0.1316,168.86,10.96819829,0.12,722,2070.0,5176,45.6,0,0,1,0,0,0,0,0
1,0.1218,399.6,11.5228758,12.93,707,9270.041667,12822,73.4,0,0,1,0,0,0,0,0
1,0.07400000000000001,139.77,11.00209984,12.76,782,3812.041667,8432,20.4,1,0,0,0,0,0,0,0
1,0.1565,131.2,9.952277717000001,18.91,697,1170.0,13881,90.7,0,1,0,0,0,0,0,0
1,0.1379,204.46,11.15625052,7.99,672,8159.958333,7635,88.8,1,0,1,0,0,0,0,0
0,0.1253,836.66,11.42954386,18.43,727,3180.0,40918,35.5,4,1,0,0,0,0,0,0
1,0.0894,317.72,11.98292909,4.04,747,3930.041667,1621,5.3,2,0,0,0,0,0,0,0
0,0.1418,342.66,10.37349118,7.76,657,1860.0,4105,82.1,11,0,0,0,0,0,0,0
0,0.1191,116.1,11.60827201,8.44,672,4259.958333,390,32.5,4,0,0,0,0,0,0,0
1,0.0743,155.38,10.71441777,1.12,782,5807.0,1783,0.0,1,1,0,0,0,0,0,0
1,0.0788,168.92,10.89673933,21.27,727,5160.0,19843,59.9,0,0,1,0,0,0,0,0
1,0.1218,333.0,10.4341158,22.34,712,7470.0,19034,26.3,1,1,0,0,0,0,0,0
0,0.1461,549.88,10.79507567,21.45,687,10252.0,19469,34.3,5,0,1,0,0,0,0,0
1,0.1442,446.98,11.45105006,16.46,702,3150.041667,24400,32.4,1,0,1,0,0,0,0,0
1,0.1537,296.2,10.29282328,20.65,682,4351.0,11987,98.3,1,0,1,0,0,0,0,0
1,0.1189,149.24,10.81977828,4.37,702,3571.0,1961,55.7,0,0,0,0,0,0,0,0
0,0.1734,89.56,10.59663473,25.77,652,5609.958333,28446,64.1,10,0,1,0,0,0,0,0
1,0.1253,240.96,10.90778916,9.12,702,3240.0,1050,44.5,2,0,0,0,0,0,0,0
0,0.1475,259.08,10.7342204,17.73,652,5001.958333,6131,68.9,1,0,1,0,0,0,0,0
1,0.0894,460.69,11.51292546,6.54,762,6930.0,7563,30.0,0,0,1,0,0,0,0,0
1,0.1537,348.47,10.59663473,24.21,662,1728.0,13212,71.0,1,0,1,0,0,0,0,0
1,0.1218,64.11,10.30895266,8.36,712,1349.958333,277,46.2,2,0,0,1,0,0,0,0
1,0.0976,96.47,10.77895629,17.65,712,3029.958333,6981,42.8,0,1,0,0,0,0,0,0
1,0.092,255.15,10.46310334,1.03,727,1230.041667,1834,12.8,1,0,0,0,0,0,0,0
1,0.1496,86.62,10.62132735,13.2,667,4020.0,1759,48.9,2,0,1,0,0,0,0,0
1,0.0832,151.13,10.57131693,10.83,742,6329.958333,29129,48.3,6,1,0,0,0,0,0,0
1,0.1347,542.77,12.25486281,14.93,707,6359.958333,46392,81.1,1,0,0,0,1,0,0,0
1,0.1442,388.53,10.94150022,22.29,667,3270.0,16672,72.5,0,1,0,0,0,0,0,0
0,0.1411,483.49,11.15625052,19.05,692,3960.041667,34491,44.8,4,1,0,0,0,0,0,0
1,0.0894,114.38,11.22524339,18.3,712,4715.0,48538,53.0,1,1,0,0,0,0,0,0
1,0.0932,357.81,11.09741002,5.8,747,4559.958333,19926,55.5,0,0,1,0,0,0,0,0
1,0.1379,170.38,11.22524339,20.86,767,7950.041667,38511,22.9,2,0,0,1,0,0,0,0
1,0.1166,185.1,11.00209984,21.52,707,4529.958333,39010,34.2,1,1,0,0,0,0,0,0
1,0.1183,198.81,10.02127059,4.48,747,3060.041667,2458,68.3,1,0,0,0,0,0,0,0
0,0.1197,199.2,10.77895629,15.38,677,4229.958333,4956,40.0,4,0,1,0,0,0,0,0
1,0.1459,372.23,10.13062313,1.96,677,4682.0,1713,24.1,0,0,0,0,0,0,0,0
1,0.1357,101.91,11.15625052,5.69,672,6770.041667,3275,21.0,1,0,1,0,0,0,0,0
1,0.1025,809.62,11.80559508,0.13,787,8010.0,6330,8.4,1,0,0,0,0,0,1,0
1,0.1461,620.56,10.93310697,12.73,682,3150.0,32820,88.5,0,0,1,0,0,0,0,0
1,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,1,0,0,0,0,0
1,0.1793,902.94,12.61153775,8.6,677,7170.041667,38436,73.2,0,0,0,0,0,0,0,0
1,0.1348,590.28,11.26957921,3.6,742,8311.041667,221,44.2,5,0,0,0,1,0,0,0
1,0.1148,72.54,10.59663473,14.55,732,1289.958333,1959,9.8,0,0,0,0,0,0,0,0
1,0.1322,546.73,11.06663836,10.13,707,7080.0,12247,45.5,1,0,1,0,0,0,0,0
1,0.1426,130.37,11.58988651,13.75,667,6240.0,8413,75.1,3,1,0,0,0,0,0,0
1,0.1322,709.82,11.48246626,20.1,712,4358.0,22245,72.5,2,0,1,0,0,0,0,0
1,0.1635,671.26,11.63444374,21.5,667,10499.95833,83317,72.2,0,0,1,0,0,0,0,0
1,0.1039,129.81,10.30895266,6.04,697,6330.0,10366,64.4,0,0,0,0,0,0,0,0
1,0.0932,281.14,10.07744086,2.37,782,4229.958333,1483,5.3,2,0,0,0,0,1,0,0
0,0.1411,82.15,10.858999,11.28,677,1559.958333,7718,65.4,4,1,0,0,0,0,0,0
1,0.1183,99.41,11.32659589,11.71,697,7920.0,17900,64.9,1,1,0,0,0,0,0,0
1,0.1793,238.38,11.77528973,2.34,662,5880.0,7261,84.4,3,0,1,0,0,0,0,0
1,0.1411,167.73,10.87804719,3.22,682,6060.0,4341,90.4,2,0,1,0,0,0,0,0
0,0.1836,447.81,10.89673933,14.82,647,5884.0,8079,45.4,3,0,1,0,0,0,0,0
1,0.1392,170.69,11.6784399,21.98,677,7050.041667,53860,86.3,3,0,1,0,0,0,0,0
1,0.1253,284.47,10.1266311,18.72,687,1979.958333,13604,52.5,0,0,1,0,0,0,0,0
0,0.08,141.02,10.16600565,1.43,767,929.9583332999997,1057,23.5,0,0,0,0,0,0,0,0
1,0.1379,286.24,11.40756495,15.05,682,4980.041667,26295,70.3,0,0,0,0,0,0,0,0
1,0.1474,189.96,11.50962001,14.35,667,3330.0,18659,91.0,0,1,0,0,0,0,0,0
